,indicadorIA,indicatorIdsOsmosys,formId,recordId
0,IN4_01,[295 297 298],crv0pf8ld0bq71g2g,clk2mphxq0024honv21oj1wwd
1,IN4_01,[295 297 298],crv0pf8ld0bq71g2g,clk2mpknu0025honv7phwlee4
2,IN4_01,[295 297 298],crv0pf8ld0bq71g2g,clk2mpnx20026honvlaifcxcv
3,IN4_01,[295 297 298],crv0pf8ld0bq71g2g,clk2mpq0b0027honvfl0uccz4
4,IN4_01,[295 297 298],crv0pf8ld0bq71g2g,clk2mps3f0028honvmuecc0fc
5,IN4_01,[295 297 298],crv0pf8ld0bq71g2g,clk2mpu8e0029honvtblu5tv2
6,IN4_01,[295 297 298],crv0pf8ld0bq71g2g,clk2mpwgh002ahonvkv55u4eb
7,IN4_01,[295 297 298],crv0pf8ld0bq71g2g,clk2mpyqf002bhonv2prx9ccx
8,IN4_01,[295 297 298],crv0pf8ld0bq71g2g,clk2mq11q002chonv5tlhb4yw
9,IN4_01,[295 297 298],crv0pf8ld0bq71g2g,clk2mq3ed002dhonvg2jfkpg6
10,IN4_01,[295 297 298],crv0pf8ld0bq71g2g,clk2mq5py002ehonvjmfitlbo
11,IN4_01,[295 297 298],crv0pf8ld0bq71g2g,clk2mq854002fhonvkwfuxlss
12,IN4_01,[295 297 298],crv0pf8ld0bq71g2g,clk2mqaey002ghonv0mk7oe7k
13,IN4_01,[295 297 298],crv0pf8ld0bq71g2g,clk2mqcno002hhonvapaghyrs
14,IN4_01,[295 297 298],crv0pf8ld0bq71g2g,clk2mqf1r002ihonvkvlxas2i
15,IN4_01,[295 297 298],crv0pf8ld0bq71g2g,clk2mqhj1002jhonv34h4czn8
16,IN4_01,[295 297 298],crv0pf8ld0bq71g2g,clk2mqk0p002khonvnbo7owdz
17,IN4_01,[295 297 298],crv0pf8ld0bq71g2g,clk2mqmbp002lhonv2wzycgtu
