,indicadorIA,indicatorIdsOsmosys,formId,recordId
0,PRVBG2_01,[189 190],covquymld0fcr3p7m,clf7bnzem0030a8np8m5c72of
1,PRVBG2_01,[189 190],covquymld0fcr3p7m,clf7bo2sp0031a8npo3u5u0n1
2,PRVBG2_01,[189 190],covquymld0fcr3p7m,clf7bo5yg0032a8npfjybv8yx
3,PRVBG2_01,[189 190],covquymld0fcr3p7m,clf7bo9210033a8np1wm09x25
4,PRVBG2_01,[189 190],covquymld0fcr3p7m,clf7boc7y0034a8npqo0c7i53
5,PRVBG2_01,[189 190],covquymld0fcr3p7m,clf7bofei0035a8npy3x4ltvr
6,PRVBG2_01,[189 190],covquymld0fcr3p7m,clf7boini0036a8np6r65iohp
7,PRVBG2_01,[189 190],covquymld0fcr3p7m,clf7boltz0037a8nplx2nnx3u
8,PRVBG2_01,[189 190],covquymld0fcr3p7m,clf7bop9d0038a8nplrcplt49
9,PRVBG2_01,[189 190],covquymld0fcr3p7m,clf7bosft0039a8npnxojfeai
10,PRVBG2_01,[189 190],covquymld0fcr3p7m,clf7bovmh003aa8np3gknmipw
11,PRVBG2_01,[189 190],covquymld0fcr3p7m,clf7boz59003ba8nper8dj9ba
12,PRVBG2_01,[189 190],covquymld0fcr3p7m,clf7bp2gz003ca8npsqy3yhu0
13,PRVBG2_01,[189 190],covquymld0fcr3p7m,clf7bp5s5003da8npm617cfpb
14,PRVBG2_01,[189 190],covquymld0fcr3p7m,clf7bp96m003ea8np3gbofbsq
15,PRVBG2_01,[189 190],covquymld0fcr3p7m,clf7bpcqd003fa8np1jdnawoy
16,PRVBG2_01,[189 190],covquymld0fcr3p7m,clf7bpg6w003ga8npx8z0f5fx
17,PRVBG2_01,[189 190],covquymld0fcr3p7m,clf7bpjiv003ha8npr5gikqo1
18,PRVBG2_01,[189 190],covquymld0fcr3p7m,clf7bpmvv003ia8nppjthm6ai
19,PRVBG2_01,[189 190],covquymld0fcr3p7m,clf7bpqai003ja8np2ccbcv51
20,PRVBG2_01,[189 190],covquymld0fcr3p7m,clf7bpth0003ka8npu16ccths
21,PRVBG2_01,[189 190],covquymld0fcr3p7m,clf7bpwpc003la8npnnr73y2h
22,PRVBG2_01,[189 190],covquymld0fcr3p7m,clf7bq0cb003ma8np2ti4nbpk
23,PRVBG2_01,[189 190],covquymld0fcr3p7m,clf7bq3ks003na8npif8sa13a
