,indicadorIA,indicatorIdsOsmosys,formId,recordId
0,IN4_01,[295 297 298],crv0pf8ld0bq71g2g,cloyhbpto001naonvunu8it0u
1,IN4_01,[295 297 298],crv0pf8ld0bq71g2g,cloyhbs5s001oaonvo2krmdp8
2,IN4_01,[295 297 298],crv0pf8ld0bq71g2g,cloyhbujo001paonvph414w9g
3,IN4_01,[295 297 298],crv0pf8ld0bq71g2g,cloyhbwxk001qaonvzlzter65
4,IN4_01,[295 297 298],crv0pf8ld0bq71g2g,cloyhbzdr001raonv1yo9i6td
5,IN4_01,[295 297 298],crv0pf8ld0bq71g2g,cloyhc1yv001saonv76eqpe0c
6,IN4_01,[295 297 298],crv0pf8ld0bq71g2g,cloyhc4if001taonvj55dycm4
7,IN4_01,[295 297 298],crv0pf8ld0bq71g2g,cloyhc7za001uaonv8smgony8
8,IN4_01,[295 297 298],crv0pf8ld0bq71g2g,cloyhcbde001vaonv9wnv3h80
9,IN4_01,[295 297 298],crv0pf8ld0bq71g2g,cloyhcdr6001waonv3d28t92s
10,IN4_01,[295 297 298],crv0pf8ld0bq71g2g,cloyhcg4v001xaonvj7a1ckqg
11,IN4_01,[295 297 298],crv0pf8ld0bq71g2g,cloyhciql001yaonvkiwqb3xa
