,indicadorIA,indicatorIdsOsmosys,formId,recordId
0,PR2_02,[93],c1ajh01kyszt0c88,cl9770ifm0000ycnmblrk7won
1,PR2_02,[93],c1ajh01kyszt0c88,cl9770jk90001ycnmnxn9n666
2,PR2_02,[93],c1ajh01kyszt0c88,cl9770kpx0002ycnmpc3zjllh
3,PR2_02,[93],c1ajh01kyszt0c88,cl9770lv90003ycnmgvt93sww
4,PR2_02,[93],c1ajh01kyszt0c88,cl9770n0g0004ycnml9ne1vrv
5,PR2_02,[93],c1ajh01kyszt0c88,cl9770o610005ycnmo5b4qeso
6,PR2_02,[93],c1ajh01kyszt0c88,cl9770pc60006ycnmubc82t03
7,PR2_02,[93],c1ajh01kyszt0c88,cl9770qhp0007ycnmsnjvpctj
8,PR2_02,[93],c1ajh01kyszt0c88,cl9770ro90008ycnmi2ni9cvz
9,PR2_02,[93],c1ajh01kyszt0c88,cl9770ssx0009ycnmho3a9593
10,PR2_02,[93],c1ajh01kyszt0c88,cl9770tyl000aycnm2bq04vny
11,PR2_02,[93],c1ajh01kyszt0c88,cl9770v54000bycnmkhs5v0zf
12,PR2_02,[93],c1ajh01kyszt0c88,cl9770wch000cycnmkr9vz5es
