,indicadorIA,indicatorIdsOsmosys,formId,recordId
0,PRVBG2_01,[189 190],covquymld0fcr3p7m,clnt7a2q4003sz4nvod8znpur
1,PRVBG2_01,[189 190],covquymld0fcr3p7m,clnt7a5or003tz4nvf0gc51el
2,PRVBG2_01,[189 190],covquymld0fcr3p7m,clnt7a88q003uz4nvq2vst52j
3,PRVBG2_01,[189 190],covquymld0fcr3p7m,clnt7aamm003vz4nviuf5ojku
4,PRVBG2_01,[189 190],covquymld0fcr3p7m,clnt7ad3b003wz4nvzibu3m7t
5,PRVBG2_01,[189 190],covquymld0fcr3p7m,clnt7aflb003xz4nvbztl042v
6,PRVBG2_01,[189 190],covquymld0fcr3p7m,clnt7ai10003yz4nv20g5szva
7,PRVBG2_01,[189 190],covquymld0fcr3p7m,clnt7akfx003zz4nvwx5dvyps
8,PRVBG2_01,[189 190],covquymld0fcr3p7m,clnt7amtq0040z4nva9qn1izk
9,PRVBG2_01,[189 190],covquymld0fcr3p7m,clnt7apai0041z4nvjdj3ub91
10,PRVBG2_01,[189 190],covquymld0fcr3p7m,clnt7arnm0042z4nvaqkdmjts
11,PRVBG2_01,[189 190],covquymld0fcr3p7m,clnt7au4o0043z4nvt52brkez
12,PRVBG2_01,[189 190],covquymld0fcr3p7m,clnt7awu00044z4nvennszrz9
13,PRVBG2_01,[189 190],covquymld0fcr3p7m,clnt7azer0045z4nv84pcffyp
14,PRVBG2_01,[189 190],covquymld0fcr3p7m,clnt7b2310046z4nvfd7ygp9b
15,PRVBG2_01,[189 190],covquymld0fcr3p7m,clnt7b4xz0047z4nvu0gcnguy
16,PRVBG2_01,[189 190],covquymld0fcr3p7m,clnt7b7ma0048z4nv3scocp2r
17,PRVBG2_01,[189 190],covquymld0fcr3p7m,clnt7ba980049z4nv7c732428
18,PRVBG2_01,[189 190],covquymld0fcr3p7m,clnt7bcxz004az4nvbgnkjlws
19,PRVBG2_01,[189 190],covquymld0fcr3p7m,clnt7bfon004bz4nv5eo6wxcu
20,PRVBG2_01,[189 190],covquymld0fcr3p7m,clnt7biif004cz4nvud56hpvq
21,PRVBG2_01,[189 190],covquymld0fcr3p7m,clnt7bl7s004dz4nvf92w9eux
