,indicadorIA,indicatorIdsOsmosys,formId,recordId
0,PRVBG4_03,[194],covquymld0fcr3p7m,clhpef6pa004fj4nvcr0w6wyz
1,PRVBG4_03,[194],covquymld0fcr3p7m,clhpef73m004gj4nvca4q6da5
2,PRVBG4_03,[194],covquymld0fcr3p7m,clhpef7lh004hj4nv6b8npndx
3,PRVBG4_03,[194],covquymld0fcr3p7m,clhpef84s004ij4nvzvx753h3
4,PRVBG4_03,[194],covquymld0fcr3p7m,clhpef8pj004jj4nv49qyr2ji
5,PRVBG4_03,[194],covquymld0fcr3p7m,clhpef95o004kj4nviw0ru3bt
6,PRVBG4_03,[194],covquymld0fcr3p7m,clhpef9km004lj4nv383vc25z
7,PRVBG4_03,[194],covquymld0fcr3p7m,clhpefa08004mj4nv7ri24mf9
8,PRVBG4_03,[194],covquymld0fcr3p7m,clhpefafh004nj4nvdixmd7ct
9,PRVBG4_03,[194],covquymld0fcr3p7m,clhpefavc004oj4nvks8xq944
10,PRVBG4_03,[194],covquymld0fcr3p7m,clhpefb98004pj4nvlcszg8l0
11,PRVBG4_03,[194],covquymld0fcr3p7m,clhpefbn8004qj4nvwi22pzkh
12,PRVBG4_03,[194],covquymld0fcr3p7m,clhpefc1v004rj4nvg4u517lc
13,PRVBG4_03,[194],covquymld0fcr3p7m,clhpefcge004sj4nv2638d4me
14,PRVBG4_03,[194],covquymld0fcr3p7m,clhpefcv2004tj4nviqop4ukr
